observation_date,CSUSHPISA,Year,Month,Per_Capita_GDP,working_age_pop,Houses,CPI,UNRATE,EmpRate,Cons_Material,FEDFUNDS,Num_Households,median_income,Subsidy,old_age_pop
2019-12-01,213.93,2019.0,12.0,62730.666666666664,206268400.0,5.5,258.63,3.6,71.70168000000001,232.2,1.55,128579.0,81210.0,40.185,15.6728852475003
2020-01-01,215.025,2020.0,1.0,62416.0,205746300.0,5.7,258.906,3.6,71.76785,233.4,1.55,128451.0,79560.0,44.147,16.0719119439363
2020-02-01,215.887,2020.0,2.0,60760.333333333336,205651000.0,5.6,259.246,3.5,71.80309,234.6,1.58,128451.0,79560.0,44.147,16.0719119439363
2020-03-01,216.44,2020.0,3.0,59104.666666666664,205303300.0,6.4,258.15,4.4,70.50941,236.3,0.65,128451.0,79560.0,44.147,16.0719119439363
2020-04-01,216.84,2020.0,4.0,57449.0,206911300.0,6.7,256.126,14.8,60.16658,234.3,0.05,128451.0,79560.0,44.147,16.0719119439363
2020-05-01,216.977,2020.0,5.0,58937.666666666664,206867800.0,5.3,255.848,13.2,62.23649,233.3,0.05,128451.0,79560.0,44.147,16.0719119439363
2020-06-01,217.542,2020.0,6.0,60426.333333333336,205554600.0,4.0,257.004,11.0,64.78316,234.8,0.08,128451.0,79560.0,44.147,16.0719119439363
2020-07-01,219.25,2020.0,7.0,61915.0,205342600.0,3.5,258.408,10.2,65.38492,237.0,0.09,128451.0,79560.0,44.147,16.0719119439363
2020-08-01,222.265,2020.0,8.0,62128.0,205693400.0,3.3,259.366,8.4,66.85321,240.9,0.1,128451.0,79560.0,44.147,16.0719119439363
2020-09-01,225.71,2020.0,9.0,62341.0,206093800.0,3.5,259.951,7.8,66.90963,246.9,0.09,128451.0,79560.0,44.147,16.0719119439363
2020-10-01,229.65,2020.0,10.0,62554.0,205972500.0,3.3,260.249,6.8,67.90241,246.4,0.09,128451.0,79560.0,44.147,16.0719119439363
2020-11-01,233.219,2020.0,11.0,62845.333333333336,206163500.0,3.9,260.895,6.7,67.82038,244.3,0.09,128451.0,79560.0,44.147,16.0719119439363
2020-12-01,236.533,2020.0,12.0,63136.666666666664,206145100.0,4.1,262.005,6.7,67.95974,248.0,0.09,128451.0,79560.0,44.147,16.0719119439363
2021-01-01,239.69,2021.0,1.0,63428.0,205149200.0,4.1,262.518,6.4,68.20076999999999,256.4,0.09,129224.0,79260.0,45.299,16.4737700238047
2021-02-01,242.426,2021.0,2.0,63749.333333333336,205156600.0,4.8,263.583,6.2,68.46297,264.6,0.08,129224.0,79260.0,45.299,16.4737700238047
2021-03-01,245.509,2021.0,3.0,64070.666666666664,205129800.0,4.3,264.91,6.1,68.58283,276.7,0.07,129224.0,79260.0,45.299,16.4737700238047
2021-04-01,249.078,2021.0,4.0,64392.0,205507000.0,4.6,266.752,6.1,68.64333,291.8,0.07,129224.0,79260.0,45.299,16.4737700238047
2021-05-01,253.343,2021.0,5.0,64553.666666666664,205657600.0,5.5,268.452,5.8,68.97292,305.9,0.06,129224.0,79260.0,45.299,16.4737700238047
2021-06-01,258.17900000000003,2021.0,6.0,64715.333333333336,205407900.0,6.0,270.664,5.9,69.10502,315.7,0.08,129224.0,79260.0,45.299,16.4737700238047
2021-07-01,262.55400000000003,2021.0,7.0,64877.0,205308700.0,6.0,271.994,5.4,69.67126,313.542,0.1,129224.0,79260.0,45.299,16.4737700238047
2021-08-01,266.599,2021.0,8.0,65246.666666666664,205299500.0,6.5,272.789,5.1,69.6769,313.083,0.09,129224.0,79260.0,45.299,16.4737700238047
2021-09-01,270.151,2021.0,9.0,65616.33333333333,205464800.0,6.2,273.887,4.7,69.92769,317.136,0.08,129224.0,79260.0,45.299,16.4737700238047
2021-10-01,273.567,2021.0,10.0,65986.0,205333100.0,6.7,276.434,4.5,70.21826999999999,322.12,0.08,129224.0,79260.0,45.299,16.4737700238047
2021-11-01,277.286,2021.0,11.0,65917.0,205338600.0,5.9,278.799,4.1,70.63367,328.94,0.08,129224.0,79260.0,45.299,16.4737700238047
2021-12-01,281.47900000000004,2021.0,12.0,65848.0,205318700.0,5.6,280.808,3.9,70.84324000000001,335.032,0.08,129224.0,79260.0,45.299,16.4737700238047
2022-01-01,286.219,2022.0,1.0,65779.0,207067600.0,5.9,282.39,4.0,70.73232,345.742,0.08,131202.0,77540.0,48.021,16.9196203896458
2022-02-01,291.267,2022.0,2.0,65772.66666666667,206999600.0,6.1,284.535,3.8,70.89709,343.583,0.08,131202.0,77540.0,48.021,16.9196203896458
2022-03-01,296.456,2022.0,3.0,65766.33333333333,206834800.0,6.9,287.553,3.6,71.21825,345.852,0.2,131202.0,77540.0,48.021,16.9196203896458
2022-04-01,300.47,2022.0,4.0,65760.0,206950000.0,8.2,288.764,3.7,71.19268000000001,343.786,0.33,131202.0,77540.0,48.021,16.9196203896458
2022-05-01,303.504,2022.0,5.0,65878.33333333333,207149400.0,8.1,291.359,3.6,71.3598,353.015,0.77,131202.0,77540.0,48.021,16.9196203896458
2022-06-01,304.32,2022.0,6.0,65996.66666666667,207392100.0,9.9,294.996,3.6,71.23119,349.8,1.21,131202.0,77540.0,48.021,16.9196203896458
2022-07-01,303.394,2022.0,7.0,66115.0,207489300.0,10.6,294.977,3.5,71.32159,346.79,1.68,131202.0,77540.0,48.021,16.9196203896458
2022-08-01,301.063,2022.0,8.0,66268.33333333333,207426000.0,8.6,295.209,3.6,71.48091,342.753,2.33,131202.0,77540.0,48.021,16.9196203896458
2022-09-01,299.027,2022.0,9.0,66421.66666666667,207486300.0,9.9,296.341,3.5,71.41207,336.464,2.56,131202.0,77540.0,48.021,16.9196203896458
2022-10-01,298.693,2022.0,10.0,66575.0,207527000.0,9.7,297.863,3.6,71.29916,333.796,3.08,131202.0,77540.0,48.021,16.9196203896458
2022-11-01,298.41700000000003,2022.0,11.0,66705.66666666667,207551100.0,9.2,298.648,3.6,71.32238000000001,330.369,3.78,131202.0,77540.0,48.021,16.9196203896458
2022-12-01,297.649,2022.0,12.0,66836.33333333333,207555600.0,8.6,298.812,3.5,71.64265999999999,326.449,4.1,131202.0,77540.0,48.021,16.9196203896458
2023-01-01,297.569,2023.0,1.0,66967.0,208307500.0,8.3,300.356,3.4,71.69236,327.338,4.33,131434.0,80610.0,53.573,17.4318194823539
2023-02-01,297.958,2023.0,2.0,67076.33333333333,208350700.0,8.4,301.509,3.6,71.77172,330.532,4.57,131434.0,80610.0,53.573,17.4318194823539
2023-03-01,298.958,2023.0,3.0,67185.66666666667,208204600.0,8.1,301.744,3.5,71.85798,331.729,4.65,131434.0,80610.0,53.573,17.4318194823539
2023-04-01,300.345,2023.0,4.0,67295.0,208312600.0,7.5,303.032,3.4,71.954,333.366,4.83,131434.0,80610.0,53.573,17.4318194823539
2023-05-01,302.411,2023.0,5.0,67502.0,208514000.0,6.9,303.365,3.7,71.93533000000001,337.473,5.06,131434.0,80610.0,53.573,17.4318194823539
2023-06-01,304.4,2023.0,6.0,67709.0,208668100.0,7.7,304.003,3.6,71.98159,337.336,5.08,131434.0,80610.0,53.573,17.4318194823539
2023-07-01,306.598,2023.0,7.0,67916.0,208808500.0,7.3,304.628,3.5,71.93838000000001,334.512,5.12,131434.0,80610.0,53.573,17.4318194823539
